tag,x,y,direction,x_variance,y_variance,xy_covariance
yellow,-1.9160792993282671,-0.3130949625142896,0.0,0.000196,0.000196,0.0
yellow,-2.4933565103913296,-0.8669460395314855,0.0,0.000196,0.000196,0.0
yellow,-3.070478968935227,-1.4209583683629996,0.0,0.000196,0.000196,0.0
yellow,-3.6474344072452336,-1.9751446317447912,0.0,0.000196,0.000196,0.0
yellow,-4.22421061609476,-2.52951742902245,0.0,0.000196,0.000196,0.0
yellow,-4.800789449038903,-3.0840955058577433,0.0,0.000196,0.000196,0.0
yellow,-5.3771597312365085,-3.63889032259158,0.0,0.000196,0.000196,0.0
yellow,-5.95331265668036,-4.193910856832023,0.0,0.000196,0.000196,0.0
yellow,-6.5292359653481755,-4.749169649444119,0.0,0.000196,0.000196,0.0
yellow,-7.104917302523566,-5.304679308635043,0.0,0.000196,0.000196,0.0
yellow,-7.680344374632249,-5.860452346746371,0.0,0.000196,0.000196,0.0
yellow,-8.255501789248068,-6.416504445836091,0.0,0.000196,0.000196,0.0
yellow,-8.83036946349556,-6.9728560817549985,0.0,0.000196,0.000196,0.0
yellow,-9.404944514151808,-7.529509914439912,0.0,0.000196,0.000196,0.0
yellow,-9.979225687958058,-8.086466926265315,0.0,0.000196,0.000196,0.0
yellow,-10.553515600944813,-8.64341489734837,0.0,0.000196,0.000196,0.0
yellow,-11.12864354257557,-9.199497086361395,0.0,0.000196,0.000196,0.0
yellow,-11.705538039883814,-9.75374597583704,0.0,0.000196,0.000196,0.0
yellow,-12.285234700575582,-10.305062755651598,0.0,0.000196,0.000196,0.0
yellow,-12.86865925976121,-10.852431250743123,0.0,0.000196,0.000196,0.0
yellow,-13.456686745119715,-11.394849038339993,0.0,0.000196,0.000196,0.0
yellow,-14.050209082447605,-11.93124526695849,0.0,0.000196,0.000196,0.0
yellow,-14.650093831848778,-12.460512918145657,0.0,0.000196,0.000196,0.0
yellow,-15.257104333275043,-12.981590995235592,0.0,0.000196,0.000196,0.0
yellow,-15.87142723494729,-13.494030261337606,0.0,0.000196,0.000196,0.0
yellow,-16.492846941163627,-13.997843672161334,0.0,0.000196,0.000196,0.0
yellow,-17.121320784041295,-14.492830673999174,0.0,0.000196,0.000196,0.0
yellow,-17.756485052924766,-14.979200163804883,0.0,0.000196,0.000196,0.0
yellow,-18.398080636129603,-15.457051427961414,0.0,0.000196,0.000196,0.0
yellow,-19.045905379792384,-15.926422087727062,0.0,0.000196,0.000196,0.0
yellow,-19.699764379306103,-16.387349653757568,0.0,0.000196,0.000196,0.0
yellow,-20.359477894569494,-16.83985912221797,0.0,0.000196,0.000196,0.0
yellow,-21.025172111995133,-17.283521863304728,0.0,0.000196,0.000196,0.0
yellow,-21.697679661327953,-17.716786049052757,0.0,0.000196,0.000196,0.0
yellow,-22.378039374397275,-18.137611037291993,0.0,0.000196,0.000196,0.0
yellow,-23.06715348830214,-18.543931662867713,0.0,0.000196,0.000196,0.0
yellow,-23.763965549471113,-18.936923964216195,0.0,0.000196,0.000196,0.0
yellow,-24.455469484973843,-19.339062077945076,0.0,0.000196,0.000196,0.0
yellow,-25.128130083048497,-19.77189825664105,0.0,0.000196,0.000196,0.0
yellow,-25.822063833618085,-20.16532591629053,0.0,0.000196,0.000196,0.0
yellow,-26.44739550377806,-19.927691542405093,0.0,0.000196,0.000196,0.0
yellow,-26.285216737796613,-19.14690007117887,0.0,0.000196,0.000196,0.0
yellow,-26.06766876857726,-18.377064196060417,0.0,0.000196,0.000196,0.0
yellow,-25.829996521160343,-17.613224675379204,0.0,0.000196,0.000196,0.0
yellow,-25.565620303407815,-16.858245541813766,0.0,0.000196,0.000196,0.0
yellow,-25.268182383655503,-16.115710950539547,0.0,0.000196,0.000196,0.0
yellow,-24.93477580491342,-15.388618497618836,0.0,0.000196,0.000196,0.0
yellow,-24.56896675766904,-14.677254002597696,0.0,0.000196,0.000196,0.0
yellow,-24.174954491504057,-13.981095487435276,0.0,0.000196,0.000196,0.0
yellow,-23.756318320568276,-13.29944291399092,0.0,0.000196,0.000196,0.0
yellow,-23.319585064894813,-12.629189881283223,0.0,0.000196,0.000196,0.0
yellow,-22.879888712186755,-11.960864835537063,0.0,0.000196,0.000196,0.0
yellow,-22.45634036226851,-11.282262508239652,0.0,0.000196,0.000196,0.0
yellow,-22.086671559039736,-10.573370179858756,0.0,0.000196,0.000196,0.0
yellow,-21.797288710048335,-9.828340079954687,0.0,0.000196,0.000196,0.0
yellow,-21.628757440413214,-9.047175815288892,0.0,0.000196,0.000196,0.0
yellow,-21.559475395289265,-8.250938672214081,0.0,0.000196,0.000196,0.0
yellow,-21.607502905428927,-7.453061147230382,0.0,0.000196,0.000196,0.0
yellow,-21.74666731421675,-6.665965259524317,0.0,0.000196,0.000196,0.0
yellow,-21.989753391430227,-5.904406743429549,0.0,0.000196,0.000196,0.0
yellow,-22.31622723527604,-5.174880062326368,0.0,0.000196,0.000196,0.0
yellow,-22.733994493253682,-4.493361145394392,0.0,0.000196,0.000196,0.0
yellow,-23.229124986903845,-3.8661376238837493,0.0,0.000196,0.000196,0.0
yellow,-23.80408798619635,-3.310979573069181,0.0,0.000196,0.000196,0.0
yellow,-24.446380262386576,-2.8359022060135217,0.0,0.000196,0.000196,0.0
yellow,-25.150508716454695,-2.4579176732667123,0.0,0.000196,0.000196,0.0
yellow,-25.897105466660175,-2.173165013055054,0.0,0.000196,0.000196,0.0
yellow,-26.673990988298446,-1.9847777404747473,0.0,0.000196,0.000196,0.0
yellow,-27.46711315762557,-1.8854650227748089,0.0,0.000196,0.000196,0.0
yellow,-28.266489510944915,-1.8626239724891895,0.0,0.000196,0.000196,0.0
yellow,-29.06523279007185,-1.904211506552229,0.0,0.000196,0.000196,0.0
yellow,-29.86113911858548,-1.98427489716957,0.0,0.000196,0.000196,0.0
yellow,-30.655213973525925,-2.0814411569867888,0.0,0.000196,0.000196,0.0
yellow,-31.449163754347854,-2.1796431967777834,0.0,0.000196,0.000196,0.0
yellow,-32.242614886575005,-2.2817790968697373,0.0,0.000196,0.000196,0.0
yellow,-33.034829391387554,-2.3930568180992653,0.0,0.000196,0.000196,0.0
yellow,-33.82516054763521,-2.516944160937732,0.0,0.000196,0.000196,0.0
yellow,-34.612849475792316,-2.6566005975744673,0.0,0.000196,0.000196,0.0
