tag,x,y,direction,x_variance,y_variance,xy_covariance
yellow,1.4216283950542619,-1.3210720572918715,0.0,0.000196,0.000196,0.0
yellow,2.2133304201514776,-1.4359972798791847,0.0,0.000196,0.000196,0.0
yellow,3.0051635758267263,-1.5500155530977797,0.0,0.000196,0.000196,0.0
yellow,3.7971127186549,-1.6632254560205493,0.0,0.000196,0.000196,0.0
yellow,4.589162982133225,-1.7757257791191714,0.0,0.000196,0.000196,0.0
yellow,5.381299763481499,-1.8876153575749108,0.0,0.000196,0.000196,0.0
yellow,6.173508682059916,-1.998993099709323,0.0,0.000196,0.000196,0.0
yellow,6.965775549559234,-2.1099579332463048,0.0,0.000196,0.000196,0.0
yellow,7.758086323357539,-2.22060886961724,0.0,0.000196,0.000196,0.0
yellow,8.550428467148302,-2.3310349678200355,0.0,0.000196,0.000196,0.0
yellow,9.34279631818771,-2.4412764565720004,0.0,0.000196,0.000196,0.0
yellow,10.13518716187664,-2.551352562176264,0.0,0.000196,0.000196,0.0
yellow,10.927598585670177,-2.661280421066,0.0,0.000196,0.000196,0.0
yellow,11.720027707951164,-2.771080626051409,0.0,0.000196,0.000196,0.0
yellow,12.512471740560152,-2.8807731700714356,0.0,0.000196,0.000196,0.0
yellow,13.30492805672894,-2.990376939357537,0.0,0.000196,0.000196,0.0
yellow,14.097394013984939,-3.0999109803305513,0.0,0.000196,0.000196,0.0
yellow,14.88986698627458,-3.209394257430829,0.0,0.000196,0.000196,0.0
yellow,15.682344355281181,-3.3188457057729965,0.0,0.000196,0.000196,0.0
yellow,16.474823488069458,-3.4282843830857512,0.0,0.000196,0.000196,0.0
yellow,17.267301766034034,-3.5377292501140793,0.0,0.000196,0.000196,0.0
yellow,18.05977656380521,-3.647199313330318,0.0,0.000196,0.000196,0.0
yellow,18.85224525868715,-3.756713546613836,0.0,0.000196,0.000196,0.0
yellow,19.644705734793124,-3.8662872360515412,0.0,0.000196,0.000196,0.0
yellow,20.437157820451166,-3.975921590345502,0.0,0.000196,0.000196,0.0
yellow,21.22960195097911,-4.085613430419669,0.0,0.000196,0.000196,0.0
yellow,22.02203849537966,-4.195360060910485,0.0,0.000196,0.000196,0.0
yellow,22.814468048203814,-4.305157162873358,0.0,0.000196,0.000196,0.0
yellow,23.606891073084142,-4.4150013681035265,0.0,0.000196,0.000196,0.0
yellow,24.399308031260993,-4.524889330089014,0.0,0.000196,0.000196,0.0
yellow,25.19171939037389,-4.63481766020001,0.0,0.000196,0.000196,0.0
yellow,25.984125624379946,-4.744782928101256,0.0,0.000196,0.000196,0.0
yellow,26.77652717969399,-4.8547819053754235,0.0,0.000196,0.000196,0.0
yellow,27.56892453765627,-4.964811115076936,0.0,0.000196,0.000196,0.0
yellow,28.361318160042266,-5.074867224042745,0.0,0.000196,0.000196,0.0
yellow,29.153708508216255,-5.1849469045663055,0.0,0.000196,0.000196,0.0
yellow,29.946096053603505,-5.295046758687554,0.0,0.000196,0.000196,0.0
yellow,30.7384812673682,-5.405163392243922,0.0,0.000196,0.000196,0.0
yellow,31.53086460261799,-5.515293542553473,0.0,0.000196,0.000196,0.0
yellow,32.3232465384802,-5.625433760976443,0.0,0.000196,0.000196,0.0
yellow,33.11562754358926,-5.735580675325346,0.0,0.000196,0.000196,0.0
yellow,33.90800809183161,-5.845730876263762,0.0,0.000196,0.000196,0.0
yellow,34.700388665578636,-5.955880893730869,0.0,0.000196,0.000196,0.0
yellow,35.49276972730107,-6.066027400805346,0.0,0.000196,0.000196,0.0
yellow,36.285151747262816,-6.176167014169931,0.0,0.000196,0.000196,0.0
yellow,37.077535178186366,-6.286296476074956,0.0,0.000196,0.000196,0.0
yellow,37.86992051183729,-6.396412246896412,0.0,0.000196,0.000196,0.0
yellow,38.662308194880424,-6.5065111102672555,0.0,0.000196,0.000196,0.0
yellow,39.454698702728734,-6.61658964137644,0.0,0.000196,0.000196,0.0
yellow,40.24709250893096,-6.726644426896227,0.0,0.000196,0.000196,0.0
yellow,41.0394900659217,-6.83667220334063,0.0,0.000196,0.000196,0.0
yellow,41.831891610863394,-6.946671255618566,0.0,0.000196,0.000196,0.0
yellow,42.62429691499289,-7.056643224505657,0.0,0.000196,0.000196,0.0
yellow,43.41670567919254,-7.166590258945575,0.0,0.000196,0.000196,0.0
yellow,44.2091175175421,-7.276515135142537,0.0,0.000196,0.000196,0.0
yellow,45.001532080522026,-7.386420368609202,0.0,0.000196,0.000196,0.0
yellow,45.79394902293648,-7.496308445056552,0.0,0.000196,0.000196,0.0
yellow,46.58636801725076,-7.606181724006676,0.0,0.000196,0.000196,0.0
yellow,47.378788724459255,-7.716042648682041,0.0,0.000196,0.000196,0.0
yellow,48.17121079905559,-7.825893710045499,0.0,0.000196,0.000196,0.0
yellow,48.96363391393331,-7.935737266990309,0.0,0.000196,0.000196,0.0
yellow,49.75605772798074,-8.045575779947471,0.0,0.000196,0.000196,0.0
yellow,50.54848190324863,-8.155411686875865,0.0,0.000196,0.000196,0.0
yellow,51.34090610475741,-8.265247404486063,0.0,0.000196,0.000196,0.0
yellow,52.13333000040501,-8.375085328744822,0.0,0.000196,0.000196,0.0
yellow,52.92575323883487,-8.484927994376646,0.0,0.000196,0.000196,0.0
yellow,53.71817549418777,-8.59477775184627,0.0,0.000196,0.000196,0.0
yellow,54.51059639523993,-8.704637278364585,0.0,0.000196,0.000196,0.0
yellow,55.30301562876741,-8.81450883210156,0.0,0.000196,0.000196,0.0
yellow,56.095432842867645,-8.92439494938695,0.0,0.000196,0.000196,0.0
yellow,56.88784771991068,-9.034297918423105,0.0,0.000196,0.000196,0.0
yellow,57.680259911722416,-9.144220246528343,0.0,0.000196,0.000196,0.0
yellow,58.47266907808963,-9.254164382288245,0.0,0.000196,0.000196,0.0
yellow,59.26507488277054,-9.364132744206248,0.0,0.000196,0.000196,0.0
yellow,60.057476990031034,-9.474127745484763,0.0,0.000196,0.000196,0.0
yellow,60.849875061025266,-9.58415181997826,0.0,0.000196,0.000196,0.0
yellow,61.642268760626585,-9.694207372781452,0.0,0.000196,0.000196,0.0
yellow,62.434657747495294,-9.804296851633152,0.0,0.000196,0.000196,0.0
yellow,63.22704169591976,-9.914422589545488,0.0,0.000196,0.000196,0.0
yellow,64.01942097305891,-10.024581933694815,0.0,0.000196,0.000196,0.0
yellow,64.81179758322774,-10.13476045995746,0.0,0.000196,0.000196,0.0
yellow,65.60417390535073,-10.244941057777817,0.0,0.000196,0.000196,0.0
yellow,66.39655225623083,-10.355107064376012,0.0,0.000196,0.000196,0.0
yellow,67.18893491924639,-10.465242050593409,0.0,0.000196,0.000196,0.0
yellow,67.98132420014298,-10.575329412066779,0.0,0.000196,0.000196,0.0
yellow,68.77372238027351,-10.685352698071922,0.0,0.000196,0.000196,0.0
yellow,69.56613174732561,-10.795295383020719,0.0,0.000196,0.000196,0.0
yellow,70.35855458816872,-10.90514091017721,0.0,0.000196,0.000196,0.0
yellow,71.15099317904668,-11.014872754866056,0.0,0.000196,0.000196,0.0
yellow,71.94344979810924,-11.12447432647795,0.0,0.000196,0.000196,0.0
yellow,72.73592671118296,-11.233929063370708,0.0,0.000196,0.000196,0.0
yellow,73.52842617383892,-11.343220410692963,0.0,0.000196,0.000196,0.0
yellow,74.32095009784909,-11.452334237822123,0.0,0.000196,0.000196,0.0
yellow,75.11347009926351,-11.561476505623602,0.0,0.000196,0.000196,0.0
yellow,75.90585484112391,-11.671595820883576,0.0,0.000196,0.000196,0.0
yellow,76.69795017605014,-11.783776200681135,0.0,0.000196,0.000196,0.0
yellow,77.48959539536901,-11.899086998103051,0.0,0.000196,0.000196,0.0
yellow,78.2806175709369,-12.018592420737555,0.0,0.000196,0.000196,0.0
yellow,79.0708285097195,-12.143343391929921,0.0,0.000196,0.000196,0.0
yellow,79.8600990142053,-12.273913952334503,0.0,0.000196,0.000196,0.0
yellow,79.91614931631904,-12.653156600035844,0.0,0.000196,0.000196,0.0
yellow,79.83849865545422,-13.449351438096187,0.0,0.000196,0.000196,0.0
yellow,79.7741051650634,-14.24675266960943,0.0,0.000196,0.000196,0.0
yellow,79.70684951551101,-15.043912533180125,0.0,0.000196,0.000196,0.0
yellow,79.62013233624347,-15.839144428318612,0.0,0.000196,0.000196,0.0
yellow,79.51310036225696,-16.631942474867163,0.0,0.000196,0.000196,0.0
yellow,79.4300373230941,-17.42740385665105,0.0,0.000196,0.000196,0.0
yellow,79.41268471771619,-18.226696340880142,0.0,0.000196,0.000196,0.0
yellow,79.5176249737549,-19.018193641382087,0.0,0.000196,0.000196,0.0
yellow,79.82159018072362,-19.747179983073256,0.0,0.000196,0.000196,0.0
yellow,80.35531602543469,-20.32105179973685,0.0,0.000196,0.000196,0.0
yellow,81.05062612369544,-20.70737957121647,0.0,0.000196,0.000196,0.0
yellow,81.77785887437166,-21.0402388154048,0.0,0.000196,0.000196,0.0
yellow,82.50127588215659,-21.381126926015977,0.0,0.000196,0.000196,0.0
yellow,83.05392435453425,-21.67099488117613,0.0,0.000196,0.000196,0.0
yellow,82.9293938375289,-22.46100708443577,0.0,0.000196,0.000196,0.0
yellow,82.80899441179056,-23.251877148529477,0.0,0.000196,0.000196,0.0
yellow,82.69825705891787,-24.044173723945654,0.0,0.000196,0.000196,0.0
yellow,82.58562314787369,-24.83619961282315,0.0,0.000196,0.000196,0.0
yellow,82.45759242337301,-25.6258437161146,0.0,0.000196,0.000196,0.0
yellow,82.29552875070114,-26.409097776965215,0.0,0.000196,0.000196,0.0
yellow,82.0846036608909,-27.18060385168078,0.0,0.000196,0.000196,0.0
yellow,81.83232844299408,-27.939700082341155,0.0,0.000196,0.000196,0.0
yellow,81.56748552048396,-28.694583879907753,0.0,0.000196,0.000196,0.0
yellow,81.31929956617543,-29.45507756511227,0.0,0.000196,0.000196,0.0
yellow,81.07009104029954,-30.21521536618474,0.0,0.000196,0.000196,0.0
yellow,80.78355297628724,-30.961965698758956,0.0,0.000196,0.000196,0.0
yellow,80.45766030860123,-31.69245729876085,0.0,0.000196,0.000196,0.0
yellow,80.10058549720384,-32.40827121155024,0.0,0.000196,0.000196,0.0
yellow,79.72009307659698,-33.11195191254319,0.0,0.000196,0.000196,0.0
yellow,79.32338336789415,-33.806642441565344,0.0,0.000196,0.000196,0.0
yellow,78.91710380067751,-34.49579376419188,0.0,0.000196,0.000196,0.0
yellow,78.5072189892379,-35.18281200730888,0.0,0.000196,0.000196,0.0
yellow,78.09662678021593,-35.8694079553647,0.0,0.000196,0.000196,0.0
yellow,77.68555912072317,-36.55571935825177,0.0,0.000196,0.000196,0.0
yellow,77.2740418653655,-37.24176127817617,0.0,0.000196,0.000196,0.0
yellow,76.86210077999954,-37.927548792470276,0.0,0.000196,0.000196,0.0
yellow,76.44976175339833,-38.613097116752954,0.0,0.000196,0.000196,0.0
yellow,76.03705057848644,-39.29842146982306,0.0,0.000196,0.000196,0.0
yellow,75.62399299898706,-39.983537097644316,0.0,0.000196,0.000196,0.0
yellow,75.21061404021005,-40.66845886525205,0.0,0.000196,0.000196,0.0
yellow,74.79693583960922,-41.35319993952997,0.0,0.000196,0.000196,0.0
yellow,74.38298952763789,-42.03777896561485,0.0,0.000196,0.000196,0.0
yellow,73.96880085209543,-42.72221138274518,0.0,0.000196,0.000196,0.0
yellow,73.55439556828058,-43.40651267180183,0.0,0.000196,0.000196,0.0
yellow,73.13979931410687,-44.09069827575791,0.0,0.000196,0.000196,0.0
yellow,72.72503779843672,-44.77478370977995,0.0,0.000196,0.000196,0.0
yellow,72.31013677852972,-45.45878454370842,0.0,0.000196,0.000196,0.0
yellow,71.89512186785358,-46.14271628162128,0.0,0.000196,0.000196,0.0
yellow,71.48001874277894,-46.82659448320263,0.0,0.000196,0.000196,0.0
yellow,71.06485303621778,-47.5104346953213,0.0,0.000196,0.000196,0.0
yellow,70.64965041945555,-48.19425249777591,0.0,0.000196,0.000196,0.0
yellow,70.23443658072645,-48.87806348637158,0.0,0.000196,0.000196,0.0
yellow,69.8192371262576,-49.56188320890232,0.0,0.000196,0.000196,0.0
yellow,69.4040781046955,-50.24572747958975,0.0,0.000196,0.000196,0.0
yellow,68.98898631153469,-50.929612559564404,0.0,0.000196,0.000196,0.0
yellow,68.57398686407416,-51.61355368075445,0.0,0.000196,0.000196,0.0
yellow,68.15910542756316,-52.297566393514984,0.0,0.000196,0.000196,0.0
yellow,67.74436747144011,-52.98166611132801,0.0,0.000196,0.000196,0.0
yellow,67.32979882599825,-53.665868444441095,0.0,0.000196,0.000196,0.0
yellow,66.91540119644432,-54.35017437107054,0.0,0.000196,0.000196,0.0
yellow,66.50102720092215,-55.03449461041101,0.0,0.000196,0.000196,0.0
yellow,66.0864426759074,-55.71868731112463,0.0,0.000196,0.000196,0.0
yellow,65.67141004008246,-56.402608253164225,0.0,0.000196,0.000196,0.0
yellow,65.25569140752589,-57.08611239559438,0.0,0.000196,0.000196,0.0
yellow,64.83904908979093,-57.76905384118687,0.0,0.000196,0.000196,0.0
yellow,64.42124532210927,-58.45128532704411,0.0,0.000196,0.000196,0.0
yellow,64.00204278413689,-59.1326581966628,0.0,0.000196,0.000196,0.0
yellow,63.58118940273482,-59.8130126227228,0.0,0.000196,0.000196,0.0
yellow,63.15844005005694,-60.49219048862919,0.0,0.000196,0.000196,0.0
yellow,62.7335755202409,-61.17004704776835,0.0,0.000196,0.000196,0.0
yellow,62.30636147961305,-61.84642512501371,0.0,0.000196,0.000196,0.0
yellow,61.876564995699454,-62.52116496027736,0.0,0.000196,0.000196,0.0
yellow,61.44395465494981,-63.194103926385125,0.0,0.000196,0.000196,0.0
yellow,61.008205136257956,-63.86501393225512,0.0,0.000196,0.000196,0.0
yellow,60.56824922940138,-64.53317133757874,0.0,0.000196,0.000196,0.0
yellow,60.122532261059305,-65.19749687559839,0.0,0.000196,0.000196,0.0
yellow,59.6695472762529,-65.85688525086282,0.0,0.000196,0.000196,0.0
yellow,59.21029412666872,-66.51193012282079,0.0,0.000196,0.000196,0.0
yellow,58.75071111428625,-67.16674396420859,0.0,0.000196,0.000196,0.0
yellow,58.29740053061865,-67.82590477278335,0.0,0.000196,0.000196,0.0
yellow,57.85609409328507,-68.49315646300299,0.0,0.000196,0.000196,0.0
yellow,57.42596432200943,-69.16768012857749,0.0,0.000196,0.000196,0.0
yellow,57.00035913183879,-69.84507219232896,0.0,0.000196,0.000196,0.0
yellow,56.57390197118001,-70.52192817444065,0.0,0.000196,0.000196,0.0
yellow,56.23375288728879,-71.24469552683658,0.0,0.000196,0.000196,0.0
yellow,56.18835561324971,-72.04148133939695,0.0,0.000196,0.000196,0.0
yellow,56.42964873179335,-72.79834181722187,0.0,0.000196,0.000196,0.0
yellow,56.91312164523607,-73.42732166802307,0.0,0.000196,0.000196,0.0
yellow,57.559454447045354,-73.89514420866067,0.0,0.000196,0.000196,0.0
yellow,58.24576800430053,-74.30619329057198,0.0,0.000196,0.000196,0.0
