tag,x,y,direction,x_variance,y_variance,xy_covariance
yellow,0.3016721639082243,1.919908536523588,0.0,0.000196,0.000196,0.0
yellow,-0.04110369784782009,2.6427533449136273,0.0,0.000196,0.000196,0.0
yellow,-0.3831853468456857,3.3659269952643047,0.0,0.000196,0.000196,0.0
yellow,-0.7251310513645869,4.089164944071792,0.0,0.000196,0.000196,0.0
yellow,-1.0674978558042325,4.812203604986581,0.0,0.000196,0.000196,0.0
yellow,-1.410841761644114,5.534778688961279,0.0,0.000196,0.000196,0.0
yellow,-1.7557274080986938,6.256619000156797,0.0,0.000196,0.000196,0.0
yellow,-2.102740820402677,6.977438589813525,0.0,0.000196,0.000196,0.0
yellow,-2.452467357469522,7.696945418702104,0.0,0.000196,0.000196,0.0
yellow,-2.8054858396084046,8.414842425247338,0.0,0.000196,0.000196,0.0
yellow,-3.162366456863533,9.130826863908128,0.0,0.000196,0.000196,0.0
yellow,-3.523669010290049,9.844589562956902,0.0,0.000196,0.000196,0.0
yellow,-3.889920616066333,10.555824959731902,0.0,0.000196,0.000196,0.0
yellow,-4.260980376574556,11.26456472751012,0.0,0.000196,0.000196,0.0
yellow,-4.635407847955391,11.971532276066233,0.0,0.000196,0.000196,0.0
yellow,-5.011545208211543,12.677592164843588,0.0,0.000196,0.000196,0.0
yellow,-5.387726686864896,13.383628548163863,0.0,0.000196,0.000196,0.0
yellow,-5.762264219832588,14.090537758488525,0.0,0.000196,0.000196,0.0
yellow,-6.13343205604124,14.799220773202366,0.0,0.000196,0.000196,0.0
yellow,-6.499485387213064,15.510557274619098,0.0,0.000196,0.000196,0.0
yellow,-6.861002889654156,16.224212722940557,0.0,0.000196,0.000196,0.0
yellow,-7.223984776567268,16.93712265112399,0.0,0.000196,0.000196,0.0
yellow,-7.59512494787433,17.645808564265582,0.0,0.000196,0.000196,0.0
yellow,-7.97255449957533,18.351143143245075,0.0,0.000196,0.000196,0.0
yellow,-8.08758052208453,19.11158687864842,0.0,0.000196,0.000196,0.0
yellow,-7.783360445285255,19.850936671601787,0.0,0.000196,0.000196,0.0
yellow,-7.446523712565928,20.576557947473397,0.0,0.000196,0.000196,0.0
