tag,x,y,direction,x_variance,y_variance,xy_covariance
yellow,-1.2272679621054408,1.5046763571629411,0.0,0.000196,0.000196,0.0
yellow,-1.9951204883587421,1.7291813626236443,0.0,0.000196,0.000196,0.0
yellow,-2.762954897246447,1.9537483240209852,0.0,0.000196,0.000196,0.0
yellow,-3.5307711746850665,2.1783772708129003,0.0,0.000196,0.000196,0.0
yellow,-4.2985704901518655,2.403064188041626,0.0,0.000196,0.000196,0.0
yellow,-5.0663532996053915,2.627807501978009,0.0,0.000196,0.000196,0.0
yellow,-5.834119627586077,2.852607113435564,0.0,0.000196,0.000196,0.0
yellow,-6.601869947131383,3.0774613918758917,0.0,0.000196,0.000196,0.0
yellow,-7.369605143182613,3.3023673020462465,0.0,0.000196,0.000196,0.0
yellow,-8.137325631080783,3.5273234137661498,0.0,0.000196,0.000196,0.0
yellow,-8.905031395943768,3.752329765588192,0.0,0.000196,0.000196,0.0
yellow,-9.672723193323419,3.977383767973864,0.0,0.000196,0.000196,0.0
yellow,-10.440401699523676,4.202483103556419,0.0,0.000196,0.000196,0.0
yellow,-11.208067377484394,4.42762618404933,0.0,0.000196,0.000196,0.0
yellow,-11.975720064120557,4.652813556099655,0.0,0.000196,0.000196,0.0
yellow,-12.743360829439666,4.878041563309765,0.0,0.000196,0.000196,0.0
yellow,-13.510990139652105,5.103308609120504,0.0,0.000196,0.000196,0.0
yellow,-14.2786083599116,5.328613442145962,0.0,0.000196,0.000196,0.0
yellow,-15.046214061757857,5.553960921072886,0.0,0.000196,0.000196,0.0
yellow,-15.813804023275198,5.779362009200832,0.0,0.000196,0.000196,0.0
yellow,-16.58137423168385,6.0048303540895835,0.0,0.000196,0.000196,0.0
yellow,-17.348920004541952,6.230381868701572,0.0,0.000196,0.000196,0.0
yellow,-18.116436788068313,6.45603200899908,0.0,0.000196,0.000196,0.0
yellow,-18.883921219100852,6.681792161512215,0.0,0.000196,0.000196,0.0
yellow,-19.6513691640113,6.9076763132816525,0.0,0.000196,0.000196,0.0
yellow,-20.418774822330686,7.133704084428183,0.0,0.000196,0.000196,0.0
yellow,-21.186134554334078,7.3598877237179785,0.0,0.000196,0.000196,0.0
yellow,-21.953444967793597,7.5862386147177805,0.0,0.000196,0.000196,0.0
yellow,-22.720863725387733,7.812221551131555,0.0,0.000196,0.000196,0.0
yellow,-23.489182311203347,8.03512147261059,0.0,0.000196,0.000196,0.0
yellow,-24.259523923319254,8.25087338172557,0.0,0.000196,0.000196,0.0
yellow,-25.03936474200372,8.427144723435422,0.0,0.000196,0.000196,0.0
yellow,-25.8347846124388,8.49953572440068,0.0,0.000196,0.000196,0.0
yellow,-26.624287290046265,8.387397383187388,0.0,0.000196,0.000196,0.0
yellow,-27.365916113633094,8.095518471220835,0.0,0.000196,0.000196,0.0
yellow,-28.040671196100867,7.6672774179457335,0.0,0.000196,0.000196,0.0
yellow,-28.66591993505787,7.16836213255761,0.0,0.000196,0.000196,0.0
yellow,-29.287498014937665,6.664853221777658,0.0,0.000196,0.000196,0.0
yellow,-29.94901612566146,6.216381050355199,0.0,0.000196,0.000196,0.0
