tag,x,y,direction,x_variance,y_variance,xy_covariance
yellow,-1.830712629223283,0.6469520655677032,0.0,0.000196,0.000196,0.0
yellow,-2.6032904204575735,0.4392899445993094,0.0,0.000196,0.000196,0.0
yellow,-3.375863885085538,0.23161172785872966,0.0,0.000196,0.000196,0.0
yellow,-4.148429879748794,0.023905724524384254,0.0,0.000196,0.000196,0.0
yellow,-4.920988304393838,-0.18382843358952553,0.0,0.000196,0.000196,0.0
yellow,-5.693539628578536,-0.3915889963664503,0.0,0.000196,0.000196,0.0
yellow,-6.466084437305729,-0.5993737851725478,0.0,0.000196,0.000196,0.0
yellow,-7.238623237181317,-0.8071809136466954,0.0,0.000196,0.000196,0.0
yellow,-8.011156533643282,-1.0150085004146339,0.0,0.000196,0.000196,0.0
yellow,-8.783684883908846,-1.2228544722479582,0.0,0.000196,0.000196,0.0
yellow,-9.55620878645533,-1.4307169748099862,0.0,0.000196,0.000196,0.0
yellow,-10.32872878994033,-1.6385939677571542,0.0,0.000196,0.000196,0.0
yellow,-11.101245422714237,-1.8464834866699669,0.0,0.000196,0.000196,0.0
yellow,-11.873759200830964,-2.054383613198349,0.0,0.000196,0.000196,0.0
yellow,-12.646270662697685,-2.2622923462486417,0.0,0.000196,0.000196,0.0
yellow,-13.418780330830923,-2.470207744036643,0.0,0.000196,0.000196,0.0
yellow,-14.191288736698759,-2.6781278317195887,0.0,0.000196,0.000196,0.0
yellow,-14.963796415076587,-2.8860506223100417,0.0,0.000196,0.000196,0.0
yellow,-15.736303871339764,-3.0939742381351065,0.0,0.000196,0.000196,0.0
yellow,-16.50881165317254,-3.3018966443522677,0.0,0.000196,0.000196,0.0
yellow,-17.28132030123478,-3.509815832180106,0.0,0.000196,0.000196,0.0
yellow,-18.053830303843014,-3.717729987219046,0.0,0.000196,0.000196,0.0
yellow,-18.826342225493082,-3.9256370118725465,0.0,0.000196,0.000196,0.0
yellow,-19.59885658212241,-4.133534988749508,0.0,0.000196,0.000196,0.0
