tag,x,y,direction,x_variance,y_variance,xy_covariance
yellow,0.07903985940650719,1.9404677919280897,0.0,0.000196,0.000196,0.0
yellow,-0.3462936209407455,2.6180306432458695,0.0,0.000196,0.000196,0.0
yellow,-0.7712968745448655,3.2958006808267597,0.0,0.000196,0.000196,0.0
yellow,-1.196013063957135,3.973750642288086,0.0,0.000196,0.000196,0.0
yellow,-1.6204852055529115,4.651853433162882,0.0,0.000196,0.000196,0.0
yellow,-2.044756541954576,5.330081882186098,0.0,0.000196,0.000196,0.0
yellow,-2.4688701638904496,6.008408966484025,0.0,0.000196,0.000196,0.0
yellow,-2.8928692520395707,6.686807648753393,0.0,0.000196,0.000196,0.0
yellow,-3.316797005003535,7.365250910892011,0.0,0.000196,0.000196,0.0
yellow,-3.7406965559089977,8.04371179460708,0.0,0.000196,0.000196,0.0
yellow,-4.164611058277601,8.722163336314646,0.0,0.000196,0.000196,0.0
yellow,-4.588583707317777,9.400578542382089,0.0,0.000196,0.000196,0.0
yellow,-5.012657607474941,10.078930460455009,0.0,0.000196,0.000196,0.0
yellow,-5.436875840007942,10.757192125798943,0.0,0.000196,0.000196,0.0
yellow,-5.861281477905619,11.435336540591694,0.0,0.000196,0.000196,0.0
yellow,-6.285917638002922,12.113336629799555,0.0,0.000196,0.000196,0.0
yellow,-6.7108272832443925,12.791165353548683,0.0,0.000196,0.000196,0.0
yellow,-7.136052584127537,13.468796097068932,0.0,0.000196,0.000196,0.0
yellow,-7.561604125999473,14.1462220116319,0.0,0.000196,0.000196,0.0
yellow,-7.987422609613582,14.823480167737523,0.0,0.000196,0.000196,0.0
yellow,-8.413435122299099,15.500616294972886,0.0,0.000196,0.000196,0.0
yellow,-8.83956863989341,16.17767628045688,0.0,0.000196,0.000196,0.0
yellow,-9.265750090360466,16.854706096068988,0.0,0.000196,0.000196,0.0
yellow,-9.691906483471817,17.531751683846913,0.0,0.000196,0.000196,0.0
yellow,-10.11796471723664,18.208859044837396,0.0,0.000196,0.000196,0.0
yellow,-10.543851756584115,18.886074093641415,0.0,0.000196,0.000196,0.0
yellow,-10.969494410643408,19.563442765513027,0.0,0.000196,0.000196,0.0
yellow,-11.394819420938283,20.24101092775849,0.0,0.000196,0.000196,0.0
yellow,-11.819736337028942,20.918835074516316,0.0,0.000196,0.000196,0.0
yellow,-12.243589689026168,21.5973244436733,0.0,0.000196,0.000196,0.0
yellow,-12.664775484786494,22.27747189955026,0.0,0.000196,0.000196,0.0
yellow,-13.081908618284416,22.960112011593637,0.0,0.000196,0.000196,0.0
yellow,-13.499050663697048,23.642746459503474,0.0,0.000196,0.000196,0.0
yellow,-13.92500283656738,24.319901125328112,0.0,0.000196,0.000196,0.0
yellow,-14.357863714896673,24.99264330160104,0.0,0.000196,0.000196,0.0
yellow,-14.648206265449682,25.727545247110086,0.0,0.000196,0.000196,0.0
yellow,-14.571276326197564,26.1315488252122,0.0,0.000196,0.000196,0.0
yellow,-13.818437038297569,25.862098548177254,0.0,0.000196,0.000196,0.0
yellow,-13.088459820092625,25.534983182051683,0.0,0.000196,0.000196,0.0
yellow,-12.361872807658983,25.200223815337512,0.0,0.000196,0.000196,0.0
yellow,-11.631227155659174,24.874416211018584,0.0,0.000196,0.000196,0.0
yellow,-10.897827258633278,24.554850354623134,0.0,0.000196,0.000196,0.0
yellow,-10.163110797793026,24.238320098105678,0.0,0.000196,0.000196,0.0
yellow,-9.428123801378373,23.922418059017946,0.0,0.000196,0.000196,0.0
yellow,-8.693761683157629,23.60506686290531,0.0,0.000196,0.000196,0.0
yellow,-7.960953408298134,23.284145910295575,0.0,0.000196,0.000196,0.0
yellow,-7.2306647134382205,22.957535764108655,0.0,0.000196,0.000196,0.0
yellow,-6.503880972023167,22.62320409133303,0.0,0.000196,0.000196,0.0
yellow,-5.781240301031838,22.280011807212006,0.0,0.000196,0.000196,0.0
yellow,-5.063042546293401,21.927618815886564,0.0,0.000196,0.000196,0.0
yellow,-4.34958831851706,21.565720728485275,0.0,0.000196,0.000196,0.0
yellow,-3.641193854739717,21.19401818505853,0.0,0.000196,0.000196,0.0
yellow,-2.938191295688246,20.812218115044644,0.0,0.000196,0.000196,0.0
